fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
14688458,Silo,Men and women live in a giant silo underground with several regulations which they believe are in place to protect them from the toxic and ruined world on the surface.,149476,8.1,TV-MA,"Drama,Mystery,Sci-Fi","dystopia,underground city,post apocalypse,hidden history,lost technology",0,2023-05-05,"Rebecca Ferguson,Common,Tim Robbins",,https://m.media-amazon.com/images/M/MV5BNjA5ODM4YTEtNDcxZi00N2ViLTg0MTgtNGQxNjBjZWY5YTk3XkEyXkFqcGc@._V1_.jpg
5710514,I Don't Feel at Home in This World Anymore,"When a depressed woman is burgled, she finds a new sense of purpose by tracking down the thieves along with her obnoxious neighbor. But they soon find themselves dangerously out of their depth against a pack of degenerate criminals.",65232,6.9,TV-MA,"Comedy,Crime,Drama","vigilante,burglary,depression,revenge,robbery",5580,2017-02-24,"Melanie Lynskey,Chris Doubek,Marilyn Faith Hickey",Macon Blair,https://m.media-amazon.com/images/M/MV5BNzgwOGYwYzktNTBiMi00ZjlkLTliNDEtZDI1ZWFlZWE0NWJiXkEyXkFqcGc@._V1_.jpg
5168192,"I, Daniel Blake","After surviving a heart-attack, a 59-year-old carpenter must fight bureaucratic forces to receive Employment and Support Allowance.",66061,7.8,R,Drama,"bureaucracy,united kingdom,job centre,financial trouble,single mother",6000,2016-10-21,"Dave Johns,Hayley Squires,Sharon Percy",Ken Loach,https://m.media-amazon.com/images/M/MV5BMTQ4NTMzMTk4NV5BMl5BanBnXkFtZTgwNTU5MjE4MDI@._V1_.jpg
8550800,The Outsider,"When an insidious supernatural force edges its way into a seemingly straightforward investigation into the gruesome murder of a young boy, it leads a seasoned cop and an unorthodox investigator to question everything they believe in.",104045,7.6,TV-MA,"Crime,Drama,Horror","child murdered,child rape,dead son,police investigation,female private investigator",0,2020-01-12,"Ben Mendelsohn,Bill Camp,Jeremy Bobb",,https://m.media-amazon.com/images/M/MV5BOGY0YjJmOWItOGI2MS00N2VmLTlmNjYtMDM3YjY1MzkyM2E1XkEyXkFqcGc@._V1_.jpg
10403420,Terrifier 2,"Resurrected by a sinister entity, Art the Clown returns to Miles County to terrorize a teenage girl and her younger brother on Halloween night.",67465,6.1,Not Rated,Horror,"killer clown,halloween,evil clown,clown,slasher",8280,2022-10-06,"Lauren LaVera,David Howard Thornton,Elliott Fullam",Damien Leone,https://m.media-amazon.com/images/M/MV5BYTUyZWM1MDgtMGZiZi00OWZlLTgwNzItZGU3NTkwN2I4OWNiXkEyXkFqcGc@._V1_.jpg
14039582,Doraibu mai kâ,A renowned stage actor and director learns to cope with a big personal loss when he receives an offer to direct a production of Uncle Vanya in Hiroshima.,69999,7.5,Unrated,Drama,"hiroshima japan,loss of wife,snow,japan,play rehearsal",10740,2021-08-20,"Hidetoshi Nishijima,Tôko Miura,Reika Kirishima",Ryûsuke Hamaguchi,https://m.media-amazon.com/images/M/MV5BOGE5ZWRhYjYtNzVkMS00ZGU3LTg2MTMtODYyMmJlMDMyZjU0XkEyXkFqcGc@._V1_.jpg
0831887,The Spirit,"Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City.",63278,4.7,PG-13,"Action,Crime,Fantasy","masked superhero,the spirit character,pants falling down,female star appears nude,white rat",6180,2008-12-25,"Gabriel Macht,Samuel L. Jackson,Scarlett Johansson",Frank Miller,https://m.media-amazon.com/images/M/MV5BNDcyMTc1NzgwNF5BMl5BanBnXkFtZTcwNzUyMDUwMg@@._V1_.jpg
1075417,Race to Witch Mountain,A Las Vegas cabbie enlists the help of a U.F.O. expert to protect two siblings with paranormal powers from the clutches of an organization that wants to use the kids for their nefarious plans.,64032,5.7,PG,"Action,Adventure,Family","spacecraft,government agent,las vegas nevada,child in jeopardy,psychotronic film",5880,2009-03-13,"Dwayne Johnson,Carla Gugino,AnnaSophia Robb",Andy Fickman,https://m.media-amazon.com/images/M/MV5BMzQ5MTM5NTU2NV5BMl5BanBnXkFtZTcwMDAzMjAyMg@@._V1_.jpg
0364845,NCIS: Naval Criminal Investigative Service,"Follows the Major Case Response Team (MCRT) from the Naval Criminal Investigative Service (NCIS), as they get to the bottom of criminal cases connected to Navy and Marine Corps personnel.",167825,7.8,TV-14,"Action,Crime,Drama","goth girl,special agent,naval criminal investigative service,police procedural,military law",0,2003-09-23,"Sean Murray,David McCallum,Mark Harmon",,https://m.media-amazon.com/images/M/MV5BZGExNmI3NDMtMjYxYS00Y2ZmLTlkNmItMGNkNTQ1MzA1ZGM1XkEyXkFqcGc@._V1_.jpg
6226232,Young Sheldon,"Meet a child genius named Sheldon Cooper (already seen as an adult in Học Thuyết Vụ Nổ Lớn (2007)) and his family. Some unique challenges face Sheldon, who is socially impaired.",123517,7.7,TV-PG,Comedy,"child prodigy,texas,prequel,spin off,brilliant mind",0,2017-09-25,"Iain Armitage,Zoe Perry,Lance Barber",,https://m.media-amazon.com/images/M/MV5BODU3M2FmMDctNGViYi00OGUxLThkZDAtZmRkZDBhNWJhNDIzXkEyXkFqcGc@._V1_.jpg
5672290,The First Omen,"A young American woman is sent to Rome to begin a life of service to the church, but encounters a darkness that causes her to question her faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil inca...",58794,6.5,T18,Horror,"antichrist,nun,rome italy,satanism,supernatural horror",7140,2024-04-05,"Nell Tiger Free,Ralph Ineson,Sonia Braga",Arkasha Stevenson,https://m.media-amazon.com/images/M/MV5BNWU0ZjM1YjYtMGZkZi00NTBiLTgxMGItMzVhZDgyZTkyY2ZhXkEyXkFqcGc@._V1_.jpg
0037884,The Lost Weekend,The desperate life of a chronic alcoholic is followed through a four-day drinking bout.,41126,7.9,Approved,"Drama,Film-Noir","alcoholism,writer's block,national film registry,blockbuster,window",6060,0000-01-01,"Ray Milland,Jane Wyman,Phillip Terry",Billy Wilder,https://m.media-amazon.com/images/M/MV5BMTk4NDQ0NjgyNF5BMl5BanBnXkFtZTgwMTE3NTkxMTE@._V1_.jpg
0051744,House on Haunted Hill,"A millionaire offers $10,000 to five people who agree to be locked in a large, spooky, rented house overnight with him and his wife.",32169,6.7,Approved,"Crime,Horror,Mystery","haunted mansion,haunted house,acid,overnight in a haunted house,breaking the fourth wall",4500,1959-02-17,"Vincent Price,Carol Ohmart,Richard Long",William Castle,https://m.media-amazon.com/images/M/MV5BOGMwMDk2YjYtYTc5YS00MDAxLThlNDEtNmM0YTgyMDMzZTRlXkEyXkFqcGc@._V1_.jpg
0087995,Repo Man,"A young punk, recruited by a car repo agency, finds himself in pursuit of a Chevrolet Malibu with a huge, $20,000 bounty--and something otherworldly stashed in its trunk.",42871,6.8,R,"Comedy,Crime,Sci-Fi","alien,punk rocker,absurdism,car trunk,punk",5520,1984-03-02,"Harry Dean Stanton,Emilio Estevez,Tracey Walter",Alex Cox,https://m.media-amazon.com/images/M/MV5BMTc3NTZhOTQtNDUzMi00ZjQ1LThhYTQtYmVlNmNjZTZlZjNkXkEyXkFqcGc@._V1_.jpg
1305826,Adventure Time,"A 12-year-old boy and his best friend, a wise 28-year-old dog with magical powers, go on a series of surreal adventures in a remote future.",118642,8.6,TV-PG,"Animation,Action,Adventure","boy,dog,sword,jake the dog character,elasticity",0,2010-04-05,"John DiMaggio,Jeremy Shada,Tom Kenny",,https://m.media-amazon.com/images/M/MV5BMjkxMzIwNmQtMzM5Ni00YWJiLTg4YjQtNjBiN2IxMjZhMGQ2XkEyXkFqcGc@._V1_.jpg
1753383,A Dog's Purpose,"A dog discovers the meaning of its own existence through the lives of the humans it teaches to laugh and love. Reincarnated as multiple canines over the course of five decades, the lovable pooch develops an unbreakable bond with E...",81476,7.2,PG,"Adventure,Comedy,Drama","deflated football,reincarnation,dog,grandparents,firecracker",6000,2017-01-27,"Josh Gad,Dennis Quaid,Peggy Lipton",Lasse Hallström,https://m.media-amazon.com/images/M/MV5BNDQ4NjkxNzgzN15BMl5BanBnXkFtZTgwMjAzODQ4OTE@._V1_.jpg
0115167,Everybody Loves Raymond,"The comical everyday life of whiny sports columnist Ray Barone and his dysfunctional family: his long-suffering wife Debra, smothering mother Marie, coarse father Frank, and jealous policeman brother Robert.",78881,7.3,TV-PG,Comedy,"sports writer,suburb,sibling rivalry,male protagonist,beethoven music",0,1996-09-13,"Ray Romano,Patricia Heaton,Brad Garrett",,https://m.media-amazon.com/images/M/MV5BNDczNTk4MGMtYjJlNi00MjViLTgxYmMtMTEwMWM1ZDUxMWUwXkEyXkFqcGc@._V1_.jpg
1190539,Chugyeokja,A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.,74973,7.8,Not Rated,"Action,Crime,Drama","anti hero,police detective,pursuit,race against time,social commentary",7500,2008-02-14,"Kim Yoon-seok,Ha Jung-woo,Seo Young-hee",Na Hong-jin,https://m.media-amazon.com/images/M/MV5BOTY3ODRkMWMtOTM2MS00NWFlLThmNzUtMmU3MDRjYzg5ZGM1XkEyXkFqcGc@._V1_.jpg
2937696,Everybody Wants Some!!,"In 1980 Texas, a college freshman moves into an old frat house with his new baseball teammates as they party their way through the final weekend of Summer.",61694,6.9,R,Comedy,"baseball,friendship between men,male nudity,college baseball,bong",7020,2016-05-06,"Blake Jenner,Tyler Hoechlin,Ryan Guzman",Richard Linklater,https://m.media-amazon.com/images/M/MV5BMTk2NDcyNDE5N15BMl5BanBnXkFtZTgwNDA0MzQ1NzE@._V1_.jpg
1179891,My Bloody Valentine,"Tom returns to his hometown on the tenth anniversary of the Valentine's night massacre that claimed the lives of 22 people. Instead of a homecoming, Tom finds himself suspected of committing the murders, and it seems like his old ...",61826,5.4,R,"Horror,Mystery,Thriller","slasher,masked killer,valentine's day,mining town,dual identity",6060,2009-01-16,"Jensen Ackles,Jaime King,Kerr Smith",Patrick Lussier,https://m.media-amazon.com/images/M/MV5BNzJkMjBjYzUtMjZjNy00MTg5LTkxNzgtMmM3ZWZjYzRjMDliXkEyXkFqcGc@._V1_.jpg
0115641,Beavis and Butt-Head Do America,"Our intrepid adolescent heroes wake up to find their beloved television stolen, and embark on an epic journey across America to recover it, and, who knows, maybe even score.",61222,6.8,PG-13,"Animation,Adventure,Comedy","adult animation,violence,old woman,dark comedy,country name in title",4860,1996-12-20,"Mike Judge,Bruce Willis,Demi Moore","Geoffrey Johnson,Mike Judge,Mike de Seve",https://m.media-amazon.com/images/M/MV5BNzA2NjczNmEtYjYxYi00ZjE2LTkzYTctYzhkZDdmMjlkY2FmXkEyXkFqcGc@._V1_.jpg
0887261,Hellraiser,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites.",51050,5.9,R,"Horror,Mystery,Thriller","puzzle,demon,reboot,puzzle box,gore",7260,2022-10-07,"Odessa A'zion,Jamie Clayton,Adam Faison",David Bruckner,https://m.media-amazon.com/images/M/MV5BNWZkZTU0YzItM2YyZi00NzdiLWEwYWMtZjJhMTFjYmVmYWE1XkEyXkFqcGc@._V1_.jpg
2752772,Sinister 2,A young mother and her twin sons move into a rural house that's marked for death.,62823,5.3,R,"Horror,Mystery,Thriller","deputy,rural,farmhouse,private investigator,nightmare",5820,2015-08-21,"James Ransone,Shannyn Sossamon,Robert Daniel Sloan",Ciarán Foy,https://m.media-amazon.com/images/M/MV5BMjM3MTQ5NjA0OV5BMl5BanBnXkFtZTgwMzg2OTYyNTE@._V1_.jpg
1258972,The Man with the Iron Fists,"On the hunt for a fabled treasure of gold, a band of warriors, assassins, and a rogue British soldier descend upon a village in feudal China, where a humble blacksmith looks to defend himself and his fellow villagers.",64618,5.4,R,Action,"china,chop socky,gang war,sword fight,martial arts",5700,2012-12-07,"Russell Crowe,Cung Le,Lucy Liu",RZA,https://m.media-amazon.com/images/M/MV5BMTg5ODI3ODkzOV5BMl5BanBnXkFtZTcwMTQxNjUwOA@@._V1_.jpg
1838556,Honest Thief,"Wanting to lead an honest life, a notorious bank robber turns himself in, only to be double-crossed by two ruthless FBI agents.",59484,6,C16,"Action,Crime,Drama","corrupt fbi agent,love,criminal past,dog,divorcee",5940,2020-10-16,"Liam Neeson,Kate Walsh,Jai Courtney",Mark Williams,https://m.media-amazon.com/images/M/MV5BNmY3Y2E0MzYtY2JjNy00MTNkLTllODYtZDIxY2ZkNWQ5MTRlXkEyXkFqcGc@._V1_.jpg
0052077,Plan 9 from Outer Space,"Evil aliens attack Earth and set their terrible ""Plan 9"" into action. As the aliens resurrect the dead of the Earth, the lives of the living are in danger.",41227,3.9,Approved,"Horror,Sci-Fi","cult film,alien,zombie,police officer,military officer",4740,1959-07-22,"Gregory Walcott,Tom Keene,Mona McKinnon",Edward D. Wood Jr.,https://m.media-amazon.com/images/M/MV5BMmU4YTBkYzMtOGQwYi00OTUzLWI4NTEtZmExOTRlNGZmZGU4XkEyXkFqcGc@._V1_.jpg
0120148,Sliding Doors,"After personal and professional setbacks, a woman experiences an alternate reality.",72689,6.7,PG-13,"Comedy,Drama,Fantasy","multiple outcomes,twist of fate,serendipity,parallel time,destiny",5940,1998-05-01,"Gwyneth Paltrow,John Hannah,John Lynch",Peter Howitt,https://m.media-amazon.com/images/M/MV5BY2VhZDYyYjEtMzBkNC00MWI4LWIxNWYtZTAyMTJiNzY4NjgyXkEyXkFqcGc@._V1_.jpg
16968450,The Wonderful Story of Henry Sugar,"Chronicles a variety of stories, but the main one follows Henry Sugar, who is able to see through objects and predict the future with the help of a book he stole.",76585,7.4,P,"Short,Adventure,Comedy","talking to the camera,quirky comedy,character name in title,master,method",2400,2023-09-27,"Ralph Fiennes,Benedict Cumberbatch,Dev Patel",Wes Anderson,https://m.media-amazon.com/images/M/MV5BZjA1ZjliMGYtNTcyYS00YjA3LWI3NGItMjdmNzE1NjUyY2RmXkEyXkFqcGc@._V1_.jpg
0107076,Hard Target,"A woman hires a drifter as her guide through New Orleans in search of her missing father. In the process, they discover a deadly game of cat and mouse behind his disappearance.",58120,6.2,NC-17,"Action,Crime,Thriller","crime boss,organized crime,mercenary,drifter,missing person",5820,1993-08-20,"Jean-Claude Van Damme,Lance Henriksen,Yancy Butler",John Woo,https://m.media-amazon.com/images/M/MV5BMTBkNzJmZTMtMTNlMy00ZTA0LTg1YzMtZGUyNWUwNTIxZDY2XkEyXkFqcGc@._V1_.jpg
6402468,Blood Red Sky,A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.,56670,6.1,TV-MA,"Action,Drama,Horror","vampire,violence,hostage situation,plane hijacking,terrorism",7260,2021-07-23,"Peri Baumeister,Carl Anton Koch,Alexander Scheer",Peter Thorwarth,https://m.media-amazon.com/images/M/MV5BMDE2YWFjNTUtZjkxOC00NDRhLTlkNDYtYmI2ZGRlYjE4MDJkXkEyXkFqcGc@._V1_.jpg
4179452,The Last Kingdom,"As Alfred the Great defends his kingdom from Norse invaders, Uhtred--born a Saxon but raised by Vikings--seeks to claim his ancestral birthright.",173405,8.5,TV-MA,"Action,Drama,History","viking,danish,england,kingdom,castle",0,2015-10-22,"Alexander Dreymon,Eliza Butterworth,Arnas Fedaravicius",,https://m.media-amazon.com/images/M/MV5BMjE1MzYzNjk3OF5BMl5BanBnXkFtZTgwMzk0MzYwNzE@._V1_.jpg
2358891,La grande bellezza,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisi...",99667,7.7,Not Rated,Drama,"party,female nudity,death,writer,rome italy",8460,2013-05-21,"Toni Servillo,Carlo Verdone,Sabrina Ferilli",Paolo Sorrentino,https://m.media-amazon.com/images/M/MV5BMTQ0ODg1OTQ2Nl5BMl5BanBnXkFtZTgwNTc2MDY1MDE@._V1_.jpg
15255876,Emily the Criminal,"Down on her luck and saddled with debt, Emily gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles, ultimately leading to deadly consequences.",61567,6.7,R,"Crime,Drama,Mystery","criminal record,credit card fraud,selling stolen goods,text message,dummy shopper",5820,2022-08-12,"Aubrey Plaza,Theo Rossi,Bernardo Badillo",John Patton Ford,https://m.media-amazon.com/images/M/MV5BZGQ1ZmNmYjctZTQzOC00MzMxLThjNmItODc4OTIxYWEwNmJjXkEyXkFqcGc@._V1_.jpg
4255304,The Void,"Shortly after delivering a patient to an understaffed hospital, a police officer experiences strange and violent occurrences seemingly linked to a group of mysterious hooded figures.",43704,5.9,Not Rated,"Horror,Mystery,Sci-Fi","hospital,police officer,cult,tentacle,mutation",5400,2017-04-07,"Aaron Poole,Kenneth Welsh,Ellen Wong","Jeremy Gillespie,Steven Kostanski",https://m.media-amazon.com/images/M/MV5BMDMwYTU4YjItYjI1Yy00NDY2LTlmMDMtNTQ4OTM5MjZiMzBiXkEyXkFqcGc@._V1_.jpg
0185014,Wonder Boys,"An English Professor tries to deal with his wife leaving him, the arrival of his editor who has been waiting for his book for seven years, and the various problems that his friends and associates involve him in.",67297,7.2,R,"Comedy,Drama","gay relationship,gay interest,homosexual,gay,reference to marilyn monroe",6420,2000-02-25,"Michael Douglas,Tobey Maguire,Frances McDormand",Curtis Hanson,https://m.media-amazon.com/images/M/MV5BOTJmNmIxMTYtNzA4Ni00N2VhLWIxYjYtMDFlNDQ5NjcxZTBmXkEyXkFqcGc@._V1_.jpg
1562872,Zindagi Na Milegi Dobara,Three friends decide to turn their fantasy vacation into reality after one of their friends gets engaged.,88642,8.2,Not Rated,"Comedy,Drama,Musical","three friends,travel,friendship between men,road movie,spain",9300,2012-10-19,"Hrithik Roshan,Farhan Akhtar,Abhay Deol",Zoya Akhtar,https://m.media-amazon.com/images/M/MV5BOGIzYzg5NzItNDRkYS00NmIzLTk3NzQtZWYwY2VlZDhiYWQ4XkEyXkFqcGc@._V1_.jpg
0095179,Friday the 13th Part VII: The New Blood,"Jason Voorhees is accidentally freed from his watery prison by a telekinetic teenager. Now, only she can stop him.",44177,5.2,R,"Horror,Thriller","telekinesis,hockey mask,supernatural serial murder,slasher,jason voorhees character",5280,1988-05-13,"Terry Kiser,Jennifer Banko,John Otrin",John Carl Buechler,https://m.media-amazon.com/images/M/MV5BNDMwNjBkNmItYTAwYi00NDc4LWFjODEtODdhY2Q2YzM0NDJkXkEyXkFqcGc@._V1_.jpg
0378109,Into the Blue,Four divers cross paths with drug smugglers in the Bahamas.,80816,5.9,PG-13,"Action,Adventure,Crime","cocaine,bahamas,shark,scuba diving,bar fight",6600,2005-09-30,"Paul Walker,Jessica Alba,Scott Caan",John Stockwell,https://m.media-amazon.com/images/M/MV5BNWViZjU1NWYtZGJhZi00YWNmLTg5MzgtZTk1NzA2NDgxYzcyXkEyXkFqcGc@._V1_.jpg
10855768,Missing,"When her mother disappears while on vacation in Colombia with her new boyfriend, June's search for answers is hindered by international red tape. However, as she digs deeper, her digital sleuthing soon raises more questions than a...",64514,7.1,C16,"Drama,Mystery,Thriller","mother daughter relationship,missing woman,digital footprint,missing family member,teenage protagonist",6660,2023-02-24,"Tim Griffin,Ava Zaria Lee,Nia Long","Nicholas D. Johnson,Will Merrick",https://m.media-amazon.com/images/M/MV5BMGVkMGU0NDktNTFlMC00ZWI5LWI5OGUtYmVjZTEzOTM4MTI5XkEyXkFqcGc@._V1_.jpg
0094812,Bull Durham,A fan who has an affair with one minor-league baseball player each season meets an up-and-coming pitcher and the experienced catcher assigned to him.,60838,7,R,"Comedy,Romance,Sport","baseball movie,baseball,minor league baseball,love triangle,durham north carolina",6480,1988-06-15,"Kevin Costner,Susan Sarandon,Tim Robbins",Ron Shelton,https://m.media-amazon.com/images/M/MV5BOGJiNmFmZjYtYzQzZi00ZTk1LWI2MGUtZjI1NDI3YmU4Y2FhXkEyXkFqcGc@._V1_.jpg
0300556,Timeline,"A group of archaeologists get embroiled in an adventure where they must travel back in time to 14th Century France, to save their professor before the French battle the English at Castlegard. If they fail, they won't be able to re...",66950,5.6,PG-13,"Action,Adventure,Sci-Fi","time machine,self experimentation,accidental time travel,backward time travel,male time traveler",6960,2003-11-26,"Paul Walker,Gerard Butler,Billy Connolly",Richard Donner,https://m.media-amazon.com/images/M/MV5BMTg5OTAyNDE3NV5BMl5BanBnXkFtZTYwOTkzMzE3._V1_.jpg
10696784,The Harder They Fall,"When an outlaw discovers his enemy is being released from prison, he reunites his gang to seek revenge.",72939,6.6,C16,"Action,Drama,Western","revenge,prison,wild west,parents,cowboy",8340,2021-11-03,"Jonathan Majors,Zazie Beetz,RJ Cyler",Jeymes Samuel,https://m.media-amazon.com/images/M/MV5BNDBjOTQyZTEtZTdhYS00ZTNlLWE3NTgtZGY3YmZlZTdhYjUxXkEyXkFqcGc@._V1_.jpg
0039689,Out of the Past,"A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses, and duplicitous dames.",41950,8,Approved,"Crime,Drama,Film-Noir","acapulco mexico,haunted by the past,gas station,private detective,secret past",5820,0000-01-01,"Robert Mitchum,Jane Greer,Kirk Douglas",Jacques Tourneur,https://m.media-amazon.com/images/M/MV5BOWM3MjAzN2MtOTE0OS00ZTIxLWFkZTAtZTVmNmMyNGZjNDA4XkEyXkFqcGc@._V1_.jpg
0043338,Ace in the Hole,"Frustrated former journalist Chuck Tatum now working for an Albuquerque newspaper exploits a story about trading post owner Leo Minosa trapped in a cave to rekindle Chuck's career, but the story soon escalates into a media circus.",40165,8.1,Approved,"Drama,Film-Noir","media circus,media manipulation,cave,journalism,newspaper",6660,1951-07-04,"Kirk Douglas,Jan Sterling,Robert Arthur",Billy Wilder,https://m.media-amazon.com/images/M/MV5BMDY5MmVmODktYjg5Yi00ZDg4LThiOGItN2MzOWViZjVjMGUwXkEyXkFqcGc@._V1_.jpg
1190536,Black Dynamite,"Black Dynamite is the greatest African-American action star of the 1970s. When his only brother is killed by The Man, it's up to him to find justice.",52688,7.4,R,"Action,Comedy","outnumbered,license to kill,mob execution,vengeance,cult film",5040,2010-01-13,"Michael Jai White,Arsenio Hall,Tommy Davidson",Scott Sanders,https://m.media-amazon.com/images/M/MV5BMjIzYzRiN2MtNmM1ZC00MjdmLWI0YWEtZTJmM2ZlNmVkODJkXkEyXkFqcGc@._V1_.jpg
0067065,Escape from the Planet of the Apes,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society, but one man believes them to be a threat to the human race.",42350,6.3,G,"Action,Sci-Fi","ape,planet of the apes,future,fear,spaceship",5880,1971-07-09,"Roddy McDowall,Kim Hunter,Bradford Dillman",Don Taylor,https://m.media-amazon.com/images/M/MV5BY2NjNzVlMDgtMzEyYS00N2M4LWI2YjMtNGQ1NGRlZDk5MDU5XkEyXkFqcGc@._V1_.jpg
2452244,Isn't It Romantic,A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.,74766,5.9,PG-13,"Comedy,Fantasy,Musical","cliche,cynic,love,gay stereotype,in love with best friend",5340,2019-02-13,"Rebel Wilson,Liam Hemsworth,Adam Devine",Todd Strauss-Schulson,https://m.media-amazon.com/images/M/MV5BNTk4MDE1ZmItNDVlOC00NTI4LThhNWMtNzUwOGFlNzM0OWNiXkEyXkFqcGc@._V1_.jpg
0199753,Red Planet,"Astronauts, and their robotic dog AMEE (Autonomous Mapping Evaluation and Evasion), search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.",60537,5.7,PG-13,"Action,Sci-Fi,Thriller","robot sci fi,2050s,survival,environment,algae",6360,2000-11-10,"Val Kilmer,Carrie-Anne Moss,Tom Sizemore",Antony Hoffman,https://m.media-amazon.com/images/M/MV5BMTY2MzE0MjAwOF5BMl5BanBnXkFtZTYwNDM4Mzg2._V1_.jpg
0411061,88 Minutes,"On the day that a serial killer that he helped put away is supposed to be executed, a noted forensic psychologist and college professor receives a call informing him that he has 88 minutes left to live.",79017,5.9,R,"Crime,Drama,Mystery","serial killer,mysterious villain,race against time,cell phone trace,erect nipples",6480,2007-04-26,"Al Pacino,Alicia Witt,Ben McKenzie",Jon Avnet,https://m.media-amazon.com/images/M/MV5BMTgxOTg1NzgzMV5BMl5BanBnXkFtZTcwNTM3Mjc1MQ@@._V1_.jpg
1655460,Wanderlust,"Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules.",81555,5.6,R,"Comedy,Romance","hippie,nude protest,nudist,commune,skinny dipping",5880,2012-02-24,"Jennifer Aniston,Paul Rudd,Malin Akerman",David Wain,https://m.media-amazon.com/images/M/MV5BMjA5NjIyOTY1Nl5BMl5BanBnXkFtZTcwMDY3NjQ0Nw@@._V1_.jpg
1893256,Hummingbird,A damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity.,78494,6.2,R,"Action,Drama","ex special forces,tough guy,anti hero,haunted by the past,hand to hand combat",6000,2013-07-12,"Jason Statham,Agata Buzek,Vicky McClure",Steven Knight,https://m.media-amazon.com/images/M/MV5BM2FlNzI3ODctMGM1NC00NzJlLWJkNmYtNWQ3OGEwZDI5ZDFmXkEyXkFqcGc@._V1_.jpg
0219965,Bandits,Two bank robbers fall in love with the girl they've kidnapped.,71904,6.5,PG-13,"Comedy,Crime,Drama","escape from prison,home invasion,hypochondriac,reference to bonnie tyler,television star",7380,2001-10-12,"Bruce Willis,Billy Bob Thornton,Cate Blanchett",Barry Levinson,https://m.media-amazon.com/images/M/MV5BMTkyMzA3OTI3NV5BMl5BanBnXkFtZTYwMjU0ODM3._V1_.jpg
2361317,Live by Night,"A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.",60545,6.4,R,"Action,Crime,Drama","organized crime,prohibition,love,revenge,betrayal",7740,2017-01-20,"Ben Affleck,Elle Fanning,Brendan Gleeson",Ben Affleck,https://m.media-amazon.com/images/M/MV5BMjc3MDIyMjgzNl5BMl5BanBnXkFtZTgwMzUxOTg3MDI@._V1_.jpg
0104231,Far and Away,"A young Irish couple flee to the States, but subsequently struggle to obtain land and prosper freely.",69539,6.6,PG-13,"Adventure,Drama,Romance","three word title,voyeurism,voyeur,female voyeur,watching someone sleep",8400,1992-05-22,"Tom Cruise,Nicole Kidman,Thomas Gibson",Ron Howard,https://m.media-amazon.com/images/M/MV5BZTRlNTdiOWQtZmE0Yi00MDZkLThiZmQtOWZjYzhjYTc1ZGQ5XkEyXkFqcGc@._V1_.jpg
0037558,Brief Encounter,"Meeting a stranger in a railway station, a woman is tempted to cheat on her husband.",45537,8,Approved,"Drama,Romance","accidental meeting,train,voice over narration,adultery,organist",5160,1945-11-26,"Celia Johnson,Trevor Howard,Stanley Holloway",David Lean,https://m.media-amazon.com/images/M/MV5BNGEyNGEyZWMtNjc3NC00N2EyLWI0NzAtZmUxMjRhMGZlYjNlXkEyXkFqcGc@._V1_.jpg
0111255,The Specialist,A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.,70933,5.6,R,"Action,Drama,Thriller","bomb,femme fatale,time bomb,exploding building,opening action scene",6600,1994-10-07,"Sylvester Stallone,Sharon Stone,James Woods",Luis Llosa,https://m.media-amazon.com/images/M/MV5BZTI4MTYxYzItNmMyOC00MzBmLTg4MmUtNjM1OTlhM2IzMTc1XkEyXkFqcGc@._V1_.jpg
1912398,God Bless America,"On a mission to rid society of its most repellent citizens, terminally ill Frank makes an unlikely accomplice in 16-year-old Roxy.",72457,7.1,R,"Comedy,Crime,Drama","murder,vigilante,social critic,political commentary,running away",6300,2012-05-31,"Joel Murray,Tara Lynne Barr,Mackenzie Brooke Smith",Bobcat Goldthwait,https://m.media-amazon.com/images/M/MV5BN2ZkYjU5ZjAtNTRjZS00MzUwLWJmMzctZDdhNDBiMWI2ZWRiXkEyXkFqcGc@._V1_.jpg
