fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
0074028,The Muppet Show,"Kermit the Frog and his fellow Muppets put on a vaudeville show at their theatre, bringing in a famous celebrity to help out for each episode.",26760,8.4,TV-G,"Comedy,Family,Musical","puppet,muppets,variety show,1970s,muppet",0,1976-09-05,"Jim Henson,Frank Oz,Richard Hunt",,https://m.media-amazon.com/images/M/MV5BNjczNWIwNWItNzdmZi00YWUyLWEwZWYtZjY5MTQyYjA2OGM2XkEyXkFqcGc@._V1_.jpg
0357507,Boogeyman,A young man tries to deal with the childhood terror that has never stopped haunting him.,33036,4.2,PG-13,"Drama,Horror,Mystery","fear,boogeyman,childhood,closet,macabre",5340,2005-02-04,"Barry Watson,Emily Deschanel,Lucy Lawless",Stephen Kay,https://m.media-amazon.com/images/M/MV5BOTVlNGJlNzYtNjkyNi00OWM0LWFhZGUtMzk5MGY0ZDllM2Q3XkEyXkFqcGc@._V1_.jpg
0910554,Frequently Asked Questions About Time Travel,"While drinking at their local pub, three social outcasts attempt to navigate a time-travel conundrum.",37246,7,PG-13,"Comedy,Sci-Fi","time travel,time travel comedy,pub,psychotronic film,british pub",4980,2009-04-24,"Chris O'Dowd,Marc Wootton,Dean Lennox Kelly",Gareth Carrivick,https://m.media-amazon.com/images/M/MV5BNmNjNDRmMjMtZjAxMi00YTgzLTllNGQtMGMxMTllN2ViZWU3XkEyXkFqcGc@._V1_.jpg
0259288,Dragonfly,A grieving doctor is being contacted by his deceased wife through her patients' near death experiences.,40578,6.1,PG-13,"Drama,Fantasy,Mystery","whitewater rafting,psychotronic film,airstrip,cafeteria,downpour",6240,2002-02-22,"Kevin Costner,Susanna Thompson,Joe Morton",Tom Shadyac,https://m.media-amazon.com/images/M/MV5BM2I1ODZiNTEtODQzNC00YmVkLWIwNjktM2UzODdiZTAzMmI5XkEyXkFqcGc@._V1_.jpg
14659496,Kin,"After ignoring the advice of locals, Joel and Ellie descend deeper into dangerous territory in search of the Fireflies - and Tommy.",58246,8.8,TV-MA,"Action,Adventure,Drama","title directed by female,being violent,collaborator,man killed,highway",3540,2023-02-19,"Pedro Pascal,Bella Ramsey,Lamar Johnson",Jasmila Zbanic,https://m.media-amazon.com/images/M/MV5BMDllY2YxNDMtN2M0Zi00ZDdiLWIwNTUtZTM2ZGRlMTI3OWEwXkEyXkFqcGc@._V1_.jpg
0119731,Murder at 1600,A young woman is murdered in the White House. Homicide detective Regis investigates while Secret Service works against him. He's assigned agent Chance. She eventually cooperates after a man's framed.,33441,6.1,R,"Action,Crime,Drama","african american,the white house washington d.c.,president of the united states,u.s. secret service,manhunt",6420,1997-04-18,"Wesley Snipes,Diane Lane,Daniel Benzali",Dwight H. Little,https://m.media-amazon.com/images/M/MV5BN2RhNDM3OGItYzA2Yy00OTMyLWFmM2MtNzA0NzU5MGUwNzI0XkEyXkFqcGc@._V1_.jpg
4474344,Blindspot,Jane Doe is found in Times Square with no memory and mysterious tattoos on her body.,80449,7.3,TV-14,"Action,Crime,Drama","tattoo,martial arts,tattooed woman,one woman army,fbi agent",0,2015-09-21,"Sullivan Stapleton,Jaimie Alexander,Audrey Esparza",,https://m.media-amazon.com/images/M/MV5BNDdhZDA2MTYtN2EyYi00ODk4LWI3NmUtMjM4Nzk5ODY1NzVmXkEyXkFqcGc@._V1_.jpg
5315212,Senior Year,"A cheerleading stunt gone wrong landed her in a 20-year coma. Now she's 37, newly awake and ready to live out her high school dream: becoming prom queen.",45323,5.5,C18,"Comedy,Drama","high school,year 1997,high school comedy,adult attending high school,coma",6660,2022-05-13,"Rebel Wilson,Angourie Rice,Mary Holland",Alex Hardcastle,https://m.media-amazon.com/images/M/MV5BYjBmMjNkNGYtYWQ3YS00OWU5LWJiYjAtNDhjOGY4OWYwOWE4XkEyXkFqcGc@._V1_.jpg
8482972,Please Remain Calm,"With untold millions at risk, Ulana makes a desperate attempt to reach Valery and warn him about the threat of a second explosion.",53701,9.6,TV-MA,"Drama,History,Thriller",ukraine,3900,2019-05-13,"Emily Watson,Matthew Needham,Nadia Clifford",Johan Renck,https://m.media-amazon.com/images/M/MV5BY2UzYTMxMTEtYzJjMC00OGE4LWI1NmQtODU0MGFkN2I2ODIyXkEyXkFqcGc@._V1_.jpg
12873562,The Invitation,"Evie's long-lost cousin invites her to a swanky English wedding, where she uncovers a dark and twisted family secret that threatens to upend her life.",36791,5.3,C18,"Horror,Thriller","vampire,gothic,feminism,suicide,suicide by hanging",6300,2022-08-26,"Nathalie Emmanuel,Thomas Doherty,Sean Pertwee",Jessica M. Thompson,https://m.media-amazon.com/images/M/MV5BODJiMTNiN2MtZDAzYy00MjEwLWJhZjYtN2NiYWQyY2IwNjdjXkEyXkFqcGc@._V1_.jpg
4267026,Hell House LLC,"Five years after an unexplained malfunction causes the death of 15 tour-goers and staff on the opening night of a Halloween haunted house tour, a documentary crew travels back to the scene of the tragedy to find out what really ha...",28794,6.4,Not Rated,"Horror,Mystery","found footage,haunted house attraction,halloween,tv news,chained to a wall",5580,2016-11-01,"Gore Abrams,Alice Bahlke,Danny Bellini",Stephen Cognetti,https://m.media-amazon.com/images/M/MV5BNDU2YTZhZTEtNjQ2Mi00ZTlkLWFhNTctNDAyNGNjNTVlYzdkXkEyXkFqcGc@._V1_.jpg
3658014,The Red Woman,The fate of Jon Snow is revealed. Daenerys is brought before Khal Moro. Tyrion gets used to living in Meereen. Ramsay sends his dogs after Theon and Sansa. Ellaria and the Sand Snakes make their move. Cersei mourns for Myrcella.,45726,8.4,TV-MA,"Action,Adventure,Drama","blind beggar,beating,disguise,father son relationship,corporal punishment",3000,2016-04-24,"Peter Dinklage,Nikolaj Coster-Waldau,Lena Headey",Jeremy Podeswa,https://m.media-amazon.com/images/M/MV5BMjEyNjQ3OTM2MF5BMl5BanBnXkFtZTgwMTg5Njk5NzE@._V1_.jpg
0402894,Casanova,"The fabled romantic Giacomo Casanova, after failing to win the affection of the Venetian woman Francesca Bruni, strives to discover the real meaning of love.",56875,6.5,R,"Adventure,Comedy,Drama","venice italy,italy,bare foot man,1750s,18th century",6720,2006-01-06,"Heath Ledger,Sienna Miller,Jeremy Irons",Lasse Hallström,https://m.media-amazon.com/images/M/MV5BMGZlZTk1Y2EtMjA0MC00MGFkLTg2MmYtMDc0YzNmNmJhNzBhXkEyXkFqcGc@._V1_.jpg
1633356,Shark Night 3D,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to shark attacks.,27496,4.1,PG-13,"Action,Horror,Thriller","shark,natural horror,sharksploitation,male nudity,no cell phone signal",5400,2011-09-09,"Sara Paxton,Dustin Milligan,Chris Carmack",David R. Ellis,https://m.media-amazon.com/images/M/MV5BZDdhMGQ4Y2EtMzdhYy00NWViLWJjMWUtNTA3YTJmY2U0ZGM4XkEyXkFqcGc@._V1_.jpg
0256524,The Curse of the Jade Scorpion,An insurance investigator and an efficiency expert who hate each other are both hypnotized by a crooked hypnotist with a jade scorpion into stealing jewels.,42897,6.7,PG-13,"Comedy,Crime,Mystery","hypnosis,year 1940,insurance investigator,magician,efficiency expert",6180,2001-08-24,"Greg Stebner,Woody Allen,John Tormey",Woody Allen,https://m.media-amazon.com/images/M/MV5BMzBmMTk3ZmItZTg1Zi00OWU4LWFmN2EtZjU4Y2RmZTcwYmU0XkEyXkFqcGc@._V1_.jpg
2647544,Sleepy Hollow,Ichabod Crane is resurrected and pulled two and a half centuries through time to unravel a mystery that dates all the way back to the founding fathers.,65129,7.3,TV-14,"Action,Adventure,Crime","apocalypse,sleepy hollow new york,buddy,buddy cop,ichabod crane character",0,2013-09-16,"Tom Mison,Lyndie Greenwood,Nicole Beharie",,https://m.media-amazon.com/images/M/MV5BOTAzMGM2ZDAtYTkzOC00OWM3LWEzYWUtZDY1NTI1YWMwYzIwXkEyXkFqcGc@._V1_.jpg
11976532,Vengeance,A writer from New York City attempts to solve the murder of a girl he hooked up with and travels down south to investigate the circumstances of her death and discover what happened to her.,38993,6.8,R,"Comedy,Music,Mystery","murder,suspense mystery,recording a podcast,chekhov's gun,death investigation",6420,2022-07-29,"B.J. Novak,Boyd Holbrook,Lio Tipton",B.J. Novak,https://m.media-amazon.com/images/M/MV5BYmI2MmZlNTctYjIyMy00N2MxLTllZWQtNmEyOGZhMGQ3NThiXkEyXkFqcGc@._V1_.jpg
9731598,Bros,Two men with commitment problems attempt a relationship.,37080,6.4,R,"Comedy,Romance","man sucks a man's finger,gay slur,bare chested male,gay kiss,gay",6900,2022-09-30,"Billy Eichner,Luke Macfarlane,Guy Branum",Nicholas Stoller,https://m.media-amazon.com/images/M/MV5BN2UxNGVkNDctMTdkZi00NzgyLWJiZjQtMGY1MWUwNTQ1MTY2XkEyXkFqcGc@._V1_.jpg
0094025,Stakeout,"Two detectives observe an escaped convict's ex-girlfriend, but complications set in when one of them falls for her.",29117,6.7,R,"Action,Comedy,Crime","stakeout,hiding under a bed,female rear nudity,telephone repairman,presumed dead",7020,1987-08-05,"Richard Dreyfuss,Emilio Estevez,Madeleine Stowe",John Badham,https://m.media-amazon.com/images/M/MV5BMmI5NmRmYjAtMDA2Mi00M2VhLWJmNDgtYzM2NzAxMDllY2JkXkEyXkFqcGc@._V1_.jpg
2178798,And Now His Watch Is Ended,Jaime mopes over his lost hand. Cersei is growing uncomfortable with the Tyrells. The Night's Watch is growing impatient with Craster. Daenerys buys the Unsullied.,45423,9.5,TV-MA,"Action,Adventure,Drama","loyalty,crate,letter writing,bare chested male,brother brother relationship",3180,2013-04-21,"Peter Dinklage,Nikolaj Coster-Waldau,Lena Headey",Alex Graves,https://m.media-amazon.com/images/M/MV5BYTM3ZWMzOTMtZDNhNS00ZTJkLTgwOTUtZWEzZDA4MjVmODA2XkEyXkFqcGc@._V1_.jpg
1837863,You Win or You Die,"Robert has been injured while hunting and is dying. Jon and the others finally take their vows to the Night's Watch. A man, sent by Robert, is captured for trying to poison Daenerys. Furious, Drogo vows to attack the Seven Kingdoms.",41643,9.1,TV-MA,"Action,Adventure,Drama","male full frontal nudity,lesbian sodomy,female rear nudity,female full frontal nudity,king",3480,2011-05-29,"Sean Bean,Mark Addy,Nikolaj Coster-Waldau",Daniel Minahan,https://m.media-amazon.com/images/M/MV5BNTcwMjgzNTItZjA1Mi00Y2U1LTg2YjAtOWNiN2MzYWNlZDhjXkEyXkFqcGc@._V1_.jpg
0043208,I Love Lucy,"The wife of a band leader constantly tries to become a star - in spite of her having no talent, and gets herself (along with her best friend) into the funniest predicaments.",29557,8.5,TV-Y,Comedy,"slapstick comedy,husband wife relationship,f rated,hit tv show,speaking spanish",0,1951-10-15,"Lucille Ball,Desi Arnaz,Vivian Vance",,https://m.media-amazon.com/images/M/MV5BOGRmMjkwNTItMjQyZi00ZWU4LTgzNzItZTMwYWMwNzE4ZDI2XkEyXkFqcGc@._V1_.jpg
0112230,Xena: Warrior Princess,"Xena, a mighty Warrior Princess with a dark past, sets out to redeem herself. She is joined by small town bard, Gabrielle. Together they journey the ancient world and fight for the greater good against ruthless Warlords and Gods.",49923,6.8,TV-PG,"Action,Adventure,Drama","female warrior,god woman relationship,sword and fantasy,lesbian subtext,warrior",0,1995-09-04,"Lucy Lawless,Renée O'Connor,Ted Raimi",,https://m.media-amazon.com/images/M/MV5BZWNhMmQ1YzEtMWM0YS00ZDcxLWFkMjEtNWYyOGE2MjhhYWUxXkEyXkFqcGc@._V1_.jpg
0092345,DuckTales,"Triplets Huey, Dewey, and Louie accompany their wealthy uncle Scrooge McDuck on globe-trotting adventures and treasure hunts, while uncovering family secrets and facing dangerous enemies.",35849,8,TV-G,"Animation,Action,Adventure","1980s,barefoot cartoon animal,golden touch,1990s,duckburg",0,1987-09-18,"Alan Young,Russi Taylor,Terence McGovern",,https://m.media-amazon.com/images/M/MV5BMTVkNjlkNGItZWY2OS00OTNmLTk2MDgtNjIwYjJmOTg4MGQ1XkEyXkFqcGc@._V1_.jpg
0119942,Primary Colors,A man joins the political campaign of a smooth-operator candidate for President of the United States of America.,30570,6.7,R,"Comedy,Drama","politics,political satire,idealism,speech,secret past",8580,1998-03-20,"John Travolta,Emma Thompson,Kathy Bates",Mike Nichols,https://m.media-amazon.com/images/M/MV5BYzlkNDFmM2UtYWY4ZC00NGQwLTgwNmYtMWMxMzNhZjM4ODk4XkEyXkFqcGc@._V1_.jpg
2349144,Mississippi Grind,"Down on his luck and facing financial hardship, Gerry teams up with younger charismatic poker player, Curtis, in an attempt to change his luck. The two set off on a road trip through the South with visions of winning back what's b...",26583,6.4,R,"Comedy,Drama","friendship between men,road trip,bar,mugging,stabbed in the stomach",6480,2015-08-13,"Ben Mendelsohn,Ryan Reynolds,Yvonne Landry","Anna Boden,Ryan Fleck",https://m.media-amazon.com/images/M/MV5BMjE3NTE3NzY2MV5BMl5BanBnXkFtZTgwNTY3NDIzNjE@._V1_.jpg
3901826,The Breadwinner,"In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family.",28978,7.7,PG-13,"Animation,Drama,Family","gender disguise,afghanistan,taliban,religious intolerance,prison",5640,2017-11-17,"Saara Chaudry,Soma Chhaya,Noorin Gulamgaus",Nora Twomey,https://m.media-amazon.com/images/M/MV5BYzlhMTkzYTYtOTBiZC00NzE4LWJlM2MtMmEwMWIxNTg3YjRkXkEyXkFqcGc@._V1_.jpg
1865567,Wrong Turn 4: Bloody Beginnings,"A group of college students gets lost in a storm during their snowmobiling trip and takes shelter in an abandoned sanitarium which, unbeknown to them, is home to deformed cannibals.",28976,4.5,R,"Adventure,Horror","lesbian sex,three finger character,snow adventure,sex scene,west virginia",5580,2012-10-10,"Sean Skene,Blane Cypurda,Dan Skene",Declan O'Brien,https://m.media-amazon.com/images/M/MV5BOTk3MjYzMzEwN15BMl5BanBnXkFtZTcwNjkyMTI2NQ@@._V1_.jpg
0098577,Vampire's Kiss,"After an encounter with a neck-biter, a publishing executive thinks that he's turning into a vampire.",22544,6.1,R,"Comedy,Crime,Fantasy","vampire,psychiatrist,weird behavior,cockroach,mental illness",6180,1989-06-16,"Nicolas Cage,Maria Conchita Alonso,Jennifer Beals",Robert Bierman,https://m.media-amazon.com/images/M/MV5BMTM1MDAyMDYxMV5BMl5BanBnXkFtZTcwNDQwMzc3NA@@._V1_.jpg
0118747,Blues Brothers 2000,"Elwood must reunite the old band, with a few new members, and go on another ""Mission from God.""",35229,4.9,PG-13,"Action,Comedy,Crime","music band,car chase,car accident,cameo appearance,song",7380,1998-02-06,"Dan Aykroyd,John Goodman,Walter Levine",John Landis,https://m.media-amazon.com/images/M/MV5BMTkxZmMxODMtODBkYy00MTg0LWI2MjctMTQzNmRiMDY0OTZkXkEyXkFqcGc@._V1_.jpg
0997152,The Experiment,26 men are chosen to participate in the roles of guards and prisoners in a psychological study that ultimately spirals out of control.,57970,6.4,R,"Drama,Thriller","sadism,psychological study,prisoner,guard,human nature",5760,2010-08-12,"Adrien Brody,Cam Gigandet,Forest Whitaker",Paul T. Scheuring,https://m.media-amazon.com/images/M/MV5BYmMxZTZmNzktZTk1ZS00ODgyLWFlZTgtODlkMGY5YzhkZDJiXkEyXkFqcGc@._V1_.jpg
5770786,GLOW,A look at the personal and professional lives of a group of women who perform for a wrestling organization in Los Angeles during the 1980s.,51826,8,TV-MA,"Comedy,Drama,Sport","female protagonist,misogyny,female friendship,los angeles california,1980s",0,2017-06-23,"Alison Brie,Marc Maron,Betty Gilpin",,https://m.media-amazon.com/images/M/MV5BY2RlNTc4NzMtNTNjZC00NWEyLTlhMWItMDdkM2E2ZTdkZWIyXkEyXkFqcGc@._V1_.jpg
1437358,Mientras duermes,"César is the superintendent of an apartment building and keeps very close tabs on the tenants. He secretly enjoys inflicting pain on others, and the occupant of apartment 5B will be his new target.",47822,7.2,Not Rated,"Crime,Drama,Thriller","concierge,apartment building,antagonist as protagonist,bad guy wins,dog",6120,2011-10-14,"Luis Tosar,Marta Etura,Alberto San Juan",Jaume Balagueró,https://m.media-amazon.com/images/M/MV5BNTg0OGM3ZmMtZjAzZS00MTY2LWI1ZmUtMmZkZTZiNjY3MTdiXkEyXkFqcGc@._V1_.jpg
0109520,D2: The Mighty Ducks,Can Gordon's team win the Junior Goodwill Games in California in spite of all the set-backs?,43839,6.1,PG,"Comedy,Drama,Family","street hockey,second part,campfire,apology,coach",6360,1994-03-25,"Emilio Estevez,Kathryn Erbe,Michael Tucker",Sam Weisman,https://m.media-amazon.com/images/M/MV5BNWM2ZmUwOTEtZjZjYy00NDRjLWJkNWEtMTExNGIzZjIxNzgzXkEyXkFqcGc@._V1_.jpg
0108162,Sliver,A woman moves into an exclusive New York City apartment building that she soon discovers houses tenants with all manner of shocking secrets.,34896,5.1,R,"Drama,Thriller","voyeurism,hidden camera,voyeur,erotic thriller,rough sex",6420,1993-05-21,"Sharon Stone,William Baldwin,Tom Berenger",Phillip Noyce,https://m.media-amazon.com/images/M/MV5BOTI5NzZmYTEtMmM3Yy00ZDkxLWI1N2ItNTI2OGFlMTQ4NzQwXkEyXkFqcGc@._V1_.jpg
0114367,Screamers,"A military commander stationed off planet during an interplanetary war travels through the devastated landscape to negotiate a peace treaty, but discovers that the primitive robots they built to kill enemy combatants have gained s...",30183,6.3,R,"Horror,Sci-Fi,Thriller","matte painting,miniature model,robot sci fi,2070s,shakespearean quotation",6480,1996-11-30,"Peter Weller,Roy Dupuis,Jennifer Rubin",Christian Duguay,https://m.media-amazon.com/images/M/MV5BMmVkMjcwMjktOGY2MC00ZGFkLWI1NWQtYTJjNTk2N2U0NWZmXkEyXkFqcGc@._V1_.jpg
11198334,The Heirs of the Dragon,Viserys hosts a tournament to celebrate the birth of his second child. Rhaenyra welcomes her uncle Daemon back to the Red Keep.,78594,8.7,TV-MA,"Action,Adventure,Drama","male rear nudity,orgy,clothed male naked female scene,clothed female naked female scene,female topless nudity",3960,2022-08-21,"Paddy Considine,Matt Smith,Emma D'Arcy",Miguel Sapochnik,https://m.media-amazon.com/images/M/MV5BZWZhMDRlZWMtN2Y5MS00MTY5LTgwMmYtOGU0MjA3NDk1NWFlXkEyXkFqcGc@._V1_.jpg
9000224,The Assistant,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",27150,6.4,R,Drama,"abuse,employer employee relationship,workplace drama,workplace harassment,workplace abuse",5220,2020-01-31,"Julia Garner,Owen Holland,Jon Orsini",Kitty Green,https://m.media-amazon.com/images/M/MV5BNTAxNjg3NjgtOThkNi00ZjI1LWFkYTUtN2E5NjViOTIyMDc2XkEyXkFqcGc@._V1_.jpg
0316732,Taxi,A mouthy and feisty taxicab driver has hot tips for a green and inept cop set on solving a string of New York City bank robberies committed by a quartet of female Brazilian bank robbers.,45658,4.6,PG-13,"Action,Comedy,Crime","woman feels up a woman,woman touch another woman buttocks,woman fondles another woman's breasts,driving a car,car",5820,2004-10-06,"Queen Latifah,Jimmy Fallon,Gisele Bündchen",Tim Story,https://m.media-amazon.com/images/M/MV5BMjcyYWQzMmUtNThiYi00MDQ5LWIxMGEtMTVmMjM0MjhkMGU2XkEyXkFqcGc@._V1_.jpg
0881891,All About Steve,"Convinced that a CCN cameraman is her true love, an eccentric crossword puzzler trails him as he travels all over the country, hoping to convince him that they belong together.",44930,4.8,PG-13,"Comedy,Romance","asperger's syndrome,camera man,woman pursues a man,fall,interrupted sex",5940,2009-11-20,"Sandra Bullock,Bradley Cooper,Thomas Haden Church",Phil Traill,https://m.media-amazon.com/images/M/MV5BMTA5MTQxOTE2OTReQTJeQWpwZ15BbWU3MDY5NzI4NzI@._V1_.jpg
1423995,Stone,A convicted arsonist looks to manipulate a parole officer into a plan to secure his parole by placing his beautiful wife in the lawman's path.,43331,5.4,R,"Action,Drama,Mystery","character name as title,no panties,female topless nudity,parole,arsonist",6300,2010-10-22,"Edward Norton,Milla Jovovich,Robert De Niro",John Curran,https://m.media-amazon.com/images/M/MV5BMTgxOTk4MDIyOF5BMl5BanBnXkFtZTcwMzI3Nzc3Mw@@._V1_.jpg
0107007,Gettysburg,"In 1863, the Northern and Southern forces fight at Gettysburg in the decisive battle of the American Civil War.",32010,7.6,PG,"Drama,History,War","civil war,shot to death,army uniform,man shot to death,dying young",16260,1993-10-08,"Tom Berenger,Martin Sheen,Stephen Lang",Ron Maxwell,https://m.media-amazon.com/images/M/MV5BYzFjZjFkMjgtNzE3Mi00NDllLTk5OWUtNzg2ZjYxMGYwYjQ1XkEyXkFqcGc@._V1_.jpg
0383126,MythBusters,A weekly documentary in which two Hollywood special effects experts attempt to debunk urban legends by directly testing them.,55445,8.3,TV-PG,"Documentary,Mystery,Reality-TV","urban legend,explosion,debunking,don't try this at home,crash test dummy",0,2003-01-23,"Robert Lee,Jamie Hyneman,Adam Savage",,https://m.media-amazon.com/images/M/MV5BYzllYWFiZGUtYWUyYS00YmQxLTljZDUtNGQ2NDhjOWJkMDU4XkEyXkFqcGc@._V1_.jpg
0087003,Broadway Danny Rose,A hapless talent agent attempts to reconcile a lounge singer with his mistress.,27308,7.4,PG,Comedy,"character name as title,nickname as title,reference to murder incorporated,reference to tony bennett,hospital visit",5040,1984-01-27,"Woody Allen,Mia Farrow,Nick Apollo Forte",Woody Allen,https://m.media-amazon.com/images/M/MV5BMTkwMDQ4MjMwNF5BMl5BanBnXkFtZTcwNTM4OTYwNA@@._V1_.jpg
1032815,"I Love You, Beth Cooper","A nerdy valedictorian proclaims his love for Beth Cooper--the hottest, most popular girl in school--during his graduation speech. That very night, she shows up at his door offering to show him the best night of his life.",38010,5.3,PG-13,"Adventure,Comedy,Family","popular girl,cheerleader,scantily clad female,hot pants,white panties",6120,2009-08-28,"Hayden Panettiere,Paul Rust,Jack Carpenter",Chris Columbus,https://m.media-amazon.com/images/M/MV5BMTgyNTc2NDM3NF5BMl5BanBnXkFtZTcwNjU3Mzg0Mg@@._V1_.jpg
0106881,Fearless,A man's personality is dramatically changed after surviving a major airline crash.,25030,7.1,R,"Drama,Thriller","pancake,allergic reaction,taxi,first class ticket,flowers",7320,1993-11-05,"Jeff Bridges,Isabella Rossellini,Rosie Perez",Peter Weir,https://m.media-amazon.com/images/M/MV5BZDUxNjU1MzgtNjVmNC00NWRkLWIzNjctOTM5OTQ1OTE3Yjg5XkEyXkFqcGc@._V1_.jpg
18394190,Old Dads,"Three best friends become fathers later in life and find themselves battling preschool principals, millennial CEOs, and anything created after 1987.",43744,6.2,C18,Comedy,"best friend,culture war,old age,elder,parenting",6240,2023-10-20,"Bill Burr,Bobby Cannavale,Bokeem Woodbine",Bill Burr,https://m.media-amazon.com/images/M/MV5BZTY0ZThmZmYtNDc1Mi00NDNjLWFhZjEtYWM5MDZhNDYwMDRjXkEyXkFqcGc@._V1_.jpg
10228134,Jolt,A bouncer with a slightly murderous anger-management problem that she controls with the help of an electrode-lined vest she uses to shock herself back to normalcy whenever she gets homicidal.,36473,5.6,R,"Action,Comedy,Crime","male nudity,revenge,f word,no opening credits,one word title",5460,2021-07-23,"Kate Beckinsale,Jai Courtney,Stanley Tucci",Tanya Wexler,https://m.media-amazon.com/images/M/MV5BZDJmMjBiYTItOGUwMC00M2U2LWI3NTMtMDkzYTgzZGUzODAyXkEyXkFqcGc@._V1_.jpg
10161330,Glorious Purpose,"Loki, the God of Mischief, finds himself out of time and in an unusual place and forced - against his godly disposition - to cooperate with others.",34789,8.6,TV-14,"Action,Adventure,Fantasy","loki,time travel,magic,escape,multiverse",3060,2021-06-09,"Tom Hiddleston,Owen Wilson,Gugu Mbatha-Raw",Kate Herron,https://m.media-amazon.com/images/M/MV5BODI3ZTcyOGMtMmI4Mi00NWQ5LWI5MTktZjNhMTE1MzUyMTJiXkEyXkFqcGc@._V1_.jpg
0112760,Cutthroat Island,A female pirate and her companion race against their rivals to find a hidden island that contains a fabulous treasure.,31385,5.7,PG-13,"Action,Adventure,Comedy","treasure,pirate,pirate ship,female protagonist,island",7440,1995-12-22,"Geena Davis,Matthew Modine,Frank Langella",Renny Harlin,https://m.media-amazon.com/images/M/MV5BZTQ3OWY2NTctOTAyNS00MThjLTgyZjEtNzgzZGNiZDNhODUyXkEyXkFqcGc@._V1_.jpg
0033804,The Lady Eve,"A trio of classy card sharks targets a socially awkward brewery heir, until one of them falls in love with him.",24016,7.7,Approved,"Comedy,Romance","con artist,screwball comedy,snake,seduction,heir",5640,1941-03-21,"Barbara Stanwyck,Henry Fonda,Charles Coburn",Preston Sturges,https://m.media-amazon.com/images/M/MV5BMGVmYmZkNjgtNDA5Ny00YzFlLTk5MDctYjUyM2RjZWYxNTMwXkEyXkFqcGc@._V1_.jpg
0187664,Spaced,"Friends Tim and Daisy, 20-something North Londoners with uncertain futures, must pretend to be a couple to live in the only apartment they can afford.",58822,8.5,TV-14,Comedy,"domestic comedy,sitcom comedy,quirky comedy,1990s,21st century",0,1999-09-24,"Simon Pegg,Jessica Hynes,Julia Deakin",,https://m.media-amazon.com/images/M/MV5BNjcwN2JiOGUtNDJkNy00NjVmLWIyYzctZDU4YWFlNjRlZmJlXkEyXkFqcGc@._V1_.jpg
7911942,Chapter Eight: The Battle of Starcourt,"Terror reigns in the food court when the Mind Flayer comes to collect. But down below, in the dark, the future of the world is at stake.",32142,9.2,TV-14,"Drama,Fantasy,Horror","the future,year 1985,teenage romance,summer vacation,shopping mall",4560,2019-07-04,"Winona Ryder,David Harbour,Finn Wolfhard","Matt Duffer,Ross Duffer",https://m.media-amazon.com/images/M/MV5BOTJmYmI2NmEtNDY2YS00MTQ1LWI4ZmUtNzE3ZGQ0NTM3NzA4XkEyXkFqcGc@._V1_.jpg
9121534,Chapter 3: The Sin,The battered Mandalorian returns to his client for his reward.,31585,8.9,TV-14,"Action,Adventure,Fantasy","one against many,burned to death,stormtrooper,cockpit,holographic projection",2220,2019-11-22,"Pedro Pascal,Werner Herzog,Omid Abtahi",Deborah Chow,https://m.media-amazon.com/images/M/MV5BNzkzMjU2OTItNmNlNS00N2UyLWFiMDktMzgyZjRmMGM3ZWRkXkEyXkFqcGc@._V1_.jpg
0070239,Jesus Christ Superstar,"Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner.",30505,7.4,G,"Drama,History,Musical","mary magdalene character,apostle john character,jesus christ character,pontius pilate character,judas iscariot character",6360,1973-08-15,"Ted Neeley,Carl Anderson,Yvonne Elliman",Norman Jewison,https://m.media-amazon.com/images/M/MV5BMGVlYzg0YTgtNjM1NS00M2MzLTgyM2UtNjVjOThlNDllNjhiXkEyXkFqcGc@._V1_.jpg
0103767,Baraka,A collection of expertly photographed scenes of human life and religion.,41633,8.5,Not Rated,Documentary,"human nature,environmental education,world culture,fast motion scene,religious ritual",5760,1993-11-19,Patrick Disanto,Ron Fricke,https://m.media-amazon.com/images/M/MV5BMzAxOTgwNTAtOTM0Ny00NThkLTg0OWYtMTQwOGQ4ZDUxNTJiXkEyXkFqcGc@._V1_.jpg
0106950,Fortress,"In a future, private underground prison/Fortress, the inmates are computer controlled with CCTV, dream readers and devices that can cause pain or death. John and his illegally pregnant wife are inside but want to escape before birth.",30967,5.9,R,"Action,Crime,Sci-Fi","prison,future,prisoner,implant,desert",5700,1993-01-21,"Christopher Lambert,Loryn Locklin,Kurtwood Smith",Stuart Gordon,https://m.media-amazon.com/images/M/MV5BZTc4MTRkMTktMTFhYi00MGQ1LTlkNDUtNDgxNjk0OTM5NzdhXkEyXkFqcGc@._V1_.jpg
